2024-10-15 17:51:45,959 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_created():271] file/dir created: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/wandb-metadata.json
2024-10-15 17:51:46,234 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: python_packages
2024-10-15 17:51:46,235 DEBUG   SenderThread:994949 [sender.py:send_request():406] send_request: python_packages
2024-10-15 17:51:46,237 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: stop_status
2024-10-15 17:51:46,239 DEBUG   SenderThread:994949 [sender.py:send_request():406] send_request: stop_status
2024-10-15 17:51:46,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:51:46,255 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:46,629 DEBUG   SenderThread:994949 [sender.py:send():379] send: telemetry
2024-10-15 17:51:46,959 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_created():271] file/dir created: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/requirements.txt
2024-10-15 17:51:46,961 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_created():271] file/dir created: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:51:47,238 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:48,238 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:48,961 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:51:49,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:50,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:51,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:52,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
